userId,movieId,rating
168,163,3.0
168,165,3.0
168,173,1.0
168,196,2.0
168,198,2.0
168,225,3.0
168,235,4.0
168,237,3.0
168,252,3.0
168,260,5.0
168,288,3.0
168,292,3.0
168,296,4.0
168,300,4.0
168,318,5.0
168,329,3.0
168,333,2.0
168,364,4.0
168,377,4.0
168,380,3.0
168,410,3.0
168,434,3.0
168,440,4.0
168,442,3.0
168,454,3.0
168,457,4.0
168,500,3.0
168,508,3.0
168,509,3.0
168,541,4.0
168,553,3.0
168,587,3.0
168,590,4.0
168,592,3.0
168,593,5.0
168,597,3.0
168,608,5.0
168,648,3.0
168,750,5.0
168,780,4.0
168,912,5.0
168,924,5.0
168,1073,5.0
168,1089,4.0
168,1092,3.0
175,95,4.0
175,260,5.0
175,261,4.0
175,296,5.0
175,364,4.0
175,480,4.0
175,588,3.0
175,595,4.0
175,783,3.0
175,919,4.0
175,1265,3.0
175,1562,2.0
175,1580,4.0
175,1584,4.0
175,1653,4.0
175,1721,3.0
175,1961,4.0
175,1968,4.0
175,2028,1.0
175,2115,4.0
175,2291,3.0
175,2324,4.0
175,2791,4.0
175,2959,5.0
175,3114,4.0
175,3160,4.0
175,4025,3.0
175,4226,4.0
175,4896,4.0
175,4993,5.0
175,5816,4.0
175,5991,3.0
176,2,3.0
176,19,2.0
176,253,2.0
176,260,4.0
176,296,4.0
176,337,2.5
176,344,2.0
176,364,3.0
176,480,2.5
176,541,3.0
176,551,2.5
176,588,3.5
176,593,4.0
176,595,4.0
176,596,0.5
176,648,2.5
176,783,3.5
176,1246,3.5
176,1259,2.0
176,1380,3.0
176,1391,2.0
176,1485,3.0
176,1580,2.5
176,1682,3.0
176,1721,2.0
176,1907,3.5
176,1921,3.0
176,1923,1.0
176,1947,2.5
176,2018,2.0
176,2054,1.5
176,2078,2.0
176,2080,3.0
176,2087,2.0
176,2115,3.0
176,2617,1.5
176,2671,2.5
176,2701,1.5
176,4816,0.5
176,4896,3.0
176,4973,3.5
176,4993,4.5
176,5618,4.0
176,5816,3.0
176,6016,4.0
176,6934,2.5
176,8368,3.5
176,8970,3.5
176,30793,2.5
176,40815,3.0
176,41566,2.5
176,44191,3.5
176,45722,3.0
176,46976,4.0
176,58559,3.0
176,74458,4.0
177,2,5.0
177,6,5.0
177,22,4.0
177,70,4.0
177,95,4.0
177,111,4.0
177,150,5.0
177,160,2.0
177,161,4.0
177,163,4.0
177,165,5.0
177,172,4.0
177,173,3.0
177,185,4.0
177,196,3.0
177,198,5.0
177,223,5.0
177,225,3.0
177,256,3.0
177,288,3.0
177,292,4.0
177,293,5.0
177,316,4.0
177,319,4.0
177,329,4.0
177,349,4.0
177,350,4.0
177,377,4.0
177,435,4.0
177,442,3.0
177,454,4.0
177,457,5.0
177,480,5.0
177,494,3.0
177,497,5.0
177,541,5.0
177,587,4.0
177,588,4.0
177,593,5.0
177,608,5.0
177,628,5.0
177,780,5.0
177,786,4.0
177,788,4.0
177,832,4.0
177,1089,5.0
177,1092,5.0
177,1127,5.0
177,1259,5.0
177,1370,5.0
177,1372,5.0
177,1374,5.0
177,1375,4.0
177,1376,5.0
177,1391,4.0
177,1396,4.0
177,1407,5.0
177,1544,4.0
177,1552,5.0
177,1573,4.0
177,1580,4.0
177,1584,5.0
177,1597,4.0
177,1608,4.0
177,1610,5.0
177,1645,5.0
177,1653,5.0
177,1676,5.0
177,1690,3.0
177,1722,5.0
177,1732,4.0
177,1909,5.0
177,1917,3.0
177,1923,4.0
177,1968,5.0
177,2000,5.0
177,2006,4.0
177,2011,4.0
177,2012,4.0
177,2028,4.0
177,2054,3.0
177,2109,5.0
177,2144,5.0
177,2288,4.0
178,110,3.5
178,111,4.5
178,260,5.0
178,293,3.5
178,296,5.0
178,318,5.0
178,364,4.0
178,551,3.5
178,593,4.0
178,595,3.5
178,608,4.0
178,750,3.0
178,778,4.5
178,858,4.0
178,899,3.0
178,919,3.0
178,920,4.5
178,1073,4.0
178,1213,3.0
178,1246,3.5
178,1247,3.5
178,1259,5.0
178,1262,5.0
178,1265,4.0
178,1266,3.5
178,1269,2.0
178,1278,4.0
178,1282,4.0
178,1387,3.5
178,1580,4.0
178,1682,4.0
178,1954,4.0
178,1968,5.0
178,2000,3.5
178,2028,4.0
178,2078,4.0
178,2268,3.0
178,2959,4.5
178,3052,4.0
178,3210,3.0
178,3578,3.0
178,4034,2.5
178,4979,5.0
178,8874,3.0
178,30707,3.0
178,46578,3.0
178,54503,4.5
178,74458,2.5
182,2,5.0
182,3,4.0
182,5,4.0
182,11,5.0
182,17,3.0
182,21,3.0
182,25,1.0
182,62,5.0
182,95,3.0
182,105,4.0
182,110,5.0
182,141,4.0
182,150,5.0
182,165,3.0
182,168,5.0
182,185,4.0
182,186,3.0
182,224,3.0
182,225,4.0
182,231,1.0
182,236,3.0
182,237,3.0
182,261,4.0
182,265,3.0
182,266,3.0
182,292,4.0
182,300,3.0
182,316,3.0
182,317,4.0
182,337,2.0
182,339,5.0
182,342,3.0
182,344,1.0
182,349,4.0
182,350,4.0
182,364,4.0
182,377,4.0
182,380,4.0
182,410,3.0
182,440,4.0
182,454,4.0
182,457,4.0
182,480,5.0
182,494,5.0
182,500,5.0
182,508,3.0
182,539,5.0
182,553,3.0
182,587,5.0
182,590,5.0
182,593,3.0
182,594,5.0
182,595,5.0
182,597,5.0
182,616,5.0
182,708,4.0
182,780,5.0
182,802,5.0
182,838,4.0
182,1073,2.0
184,161,3.0
184,180,3.0
184,223,5.0
184,231,3.0
184,246,3.0
184,256,2.0
184,288,4.0
184,293,5.0
184,296,5.0
184,300,4.0
184,318,5.0
184,337,4.0
184,349,4.0
184,364,5.0
184,377,4.0
184,380,3.0
184,431,4.0
184,434,3.0
184,440,4.0
184,454,3.0
184,457,4.0
184,471,5.0
184,480,3.0
184,500,4.0
184,508,3.0
184,527,4.0
184,586,3.0
184,588,4.0
184,593,4.0
184,595,4.0
184,597,3.0
185,2,4.0
185,110,4.0
185,150,3.0
185,172,2.0
185,223,4.0
185,256,2.0
185,260,3.0
185,296,3.0
185,316,4.0
185,317,4.0
185,318,5.0
185,329,4.0
185,364,3.0
185,440,3.0
185,527,5.0
185,543,4.0
185,551,4.0
185,588,4.0
185,593,4.0
185,594,3.0
185,595,5.0
185,596,3.0
185,653,4.0
185,661,4.0
185,745,5.0
185,750,4.0
185,778,4.0
185,780,4.0
185,783,3.0
185,788,2.0
185,910,3.0
185,914,4.0
185,919,3.0
185,924,3.0
185,1073,4.0
185,1265,3.0
185,1278,5.0
185,1282,3.0
185,1376,4.0
185,1544,2.0
185,1580,4.0
185,1584,3.0
185,1641,4.0
185,1690,3.0
185,1907,4.0
185,1917,5.0
185,1921,3.0
185,1947,4.0
185,1967,3.0
185,2011,4.0
185,2012,4.0
185,2018,3.0
185,2028,3.0
185,2054,3.0
185,2078,3.0
185,2080,3.0
185,2085,2.0
185,2087,3.0
185,2105,3.0
185,2161,4.0
185,2193,3.0
185,2294,3.0
185,2324,5.0
185,2355,5.0
185,2657,5.0
185,2692,5.0
185,2761,4.0
185,2959,5.0
185,3052,4.0
185,3114,4.0
185,3175,3.0
185,3489,3.0
185,4886,5.0
185,4896,5.0
185,4993,5.0
187,2,3.0
187,16,4.0
187,104,4.0
187,141,4.0
187,162,4.0
187,180,4.5
187,223,4.5
187,231,3.5
187,272,2.0
187,296,4.5
187,317,4.0
187,318,5.0
187,329,1.0
187,337,5.0
187,344,3.0
187,364,4.5
187,410,4.0
187,441,3.5
187,454,4.0
187,480,3.5
187,500,3.5
187,551,4.0
187,586,3.5
187,588,4.5
187,593,4.0
187,594,4.0
187,595,4.5
187,596,3.5
187,597,4.0
187,628,4.0
187,661,2.5
187,780,4.0
187,783,3.5
187,805,4.5
187,919,4.5
187,926,4.0
187,953,3.0
187,1059,3.5
187,1073,4.0
187,1088,4.0
187,1089,4.0
187,1246,5.0
187,1285,4.5
187,1372,0.5
187,1380,3.5
187,1407,3.5
187,1485,3.5
187,1580,4.0
187,1639,4.0
187,1653,3.0
187,1673,5.0
187,1682,4.5
187,1721,4.0
187,1729,4.0
187,1732,5.0
187,1884,4.0
187,1917,3.5
187,1923,3.5
187,1954,0.5
187,1968,5.0
187,1997,4.0
187,2000,2.5
187,2005,4.0
187,2018,3.5
187,2078,3.5
187,2080,2.5
187,2085,5.0
187,2321,4.0
187,2502,4.0
187,2762,5.0
187,3101,3.5
187,3114,4.0
187,3176,5.0
187,3210,5.0
187,3489,4.0
187,4993,1.0
187,4995,4.5
187,5060,1.0
187,5481,2.5
187,5991,3.5
187,6934,0.5
187,8368,3.5
187,8874,4.0
187,8961,3.5
187,8970,3.5
187,30707,4.0
187,40815,3.5
187,41566,3.5
187,44191,5.0
187,46578,5.0
187,48385,4.0
187,54272,3.0
187,54503,4.5
187,58559,4.0
188,2,4.0
188,22,3.0
188,62,3.0
188,110,5.0
188,112,4.0
188,150,5.0
188,153,3.0
188,158,3.0
188,160,3.0
188,165,2.0
188,173,3.0
188,196,3.0
188,231,3.0
188,253,3.0
188,288,4.0
188,292,3.0
188,296,5.0
188,316,2.0
188,317,3.0
188,318,5.0
188,329,3.0
188,339,3.0
188,344,4.0
188,349,4.0
188,350,3.0
188,364,4.0
188,377,3.0
188,380,5.0
188,410,3.0
188,435,3.0
188,454,3.0
188,457,3.0
188,475,4.0
188,480,4.0
188,500,5.0
188,508,5.0
188,509,3.0
188,527,5.0
188,539,3.0
188,543,4.0
188,551,3.0
188,586,4.0
188,587,5.0
188,588,4.0
188,590,4.0
188,592,3.0
188,593,4.0
188,594,5.0
188,595,4.0
188,596,5.0
188,597,4.0
188,648,3.0
188,653,3.0
188,661,4.0
188,780,3.0
188,802,4.0
189,145,2.0
189,253,2.0
189,288,5.0
189,434,3.0
189,541,5.0
189,608,5.0
189,673,1.0
189,780,3.0
189,913,3.0
189,1090,5.0
189,1127,4.0
189,1244,5.0
189,1358,2.0
189,1374,1.0
189,1387,4.0
189,1639,4.0
189,1732,3.0
189,2000,3.0
189,2001,4.0
189,2302,2.0
189,2355,1.0
189,2502,5.0
189,2605,2.0
189,2692,5.0
189,2699,4.0
189,2701,1.0
189,2762,5.0
189,2770,2.0
189,2959,3.0
189,3081,4.0
189,3175,2.0
189,3176,4.0
189,3578,5.0
192,2,4.0
192,19,3.0
192,62,5.0
192,158,3.0
192,160,3.0
192,185,3.0
192,231,4.0
192,237,5.0
192,261,3.0
192,266,5.0
192,316,3.0
192,318,5.0
192,344,4.0
192,349,4.0
192,350,3.0
192,364,5.0
192,377,3.0
192,380,3.0
192,434,3.0
192,442,2.0
192,454,3.0
192,457,4.0
192,480,4.0
192,500,4.0
192,508,4.0
192,527,5.0
192,539,3.0
192,551,1.0
192,586,5.0
192,587,4.0
192,588,4.0
192,590,5.0
192,592,3.0
192,593,3.0
192,594,5.0
192,595,5.0
192,597,2.0
194,19,3.0
194,95,3.0
194,110,4.0
194,150,4.0
194,158,3.0
194,160,3.0
194,165,4.0
194,172,3.0
194,173,3.0
194,196,3.0
194,225,4.0
194,231,3.0
194,253,3.0
194,292,3.0
194,296,3.0
194,316,4.0
194,317,3.0
194,329,4.0
194,339,4.0
194,344,3.0
194,349,4.0
194,364,5.0
194,377,3.0
194,380,4.0
194,434,4.0
194,442,3.0
194,454,3.0
194,457,3.0
194,480,3.0
194,500,3.0
194,527,5.0
194,551,3.0
194,587,3.0
194,590,4.0
194,592,4.0
194,597,3.0
194,780,4.0
195,6,4.0
195,25,3.0
195,95,3.0
195,104,1.0
195,110,3.0
195,111,2.0
195,112,1.0
195,150,3.0
195,165,1.0
195,196,2.0
195,235,4.0
195,246,2.0
195,260,5.0
195,288,3.0
195,296,3.0
195,318,3.0
195,349,3.0
195,377,3.0
195,380,3.0
195,457,4.0
195,471,3.0
195,480,4.0
195,527,4.0
195,541,3.0
195,587,2.0
195,590,4.0
195,593,4.0
195,595,3.0
195,597,3.0
195,608,4.0
195,661,4.0
195,788,1.0
195,858,5.0
195,898,3.0
195,899,3.0
195,910,5.0
195,912,5.0
195,913,5.0
195,919,4.0
195,920,4.0
195,922,5.0
195,923,5.0
195,924,5.0
195,953,4.0
195,1073,3.0
195,1090,3.0
195,1103,3.0
195,1213,3.0
195,1244,4.0
195,1247,4.0
195,1250,4.0
195,1252,5.0
195,1259,2.0
195,1262,4.0
195,1265,2.0
195,1267,3.0
195,1269,4.0
195,1272,4.0
195,1278,5.0
195,1282,5.0
195,1370,1.0
195,1372,2.0
195,1374,3.0
195,1375,3.0
195,1376,4.0
195,1380,3.0
195,1387,4.0
195,1391,3.0
195,1393,3.0
195,1394,4.0
195,1552,2.0
195,1608,3.0
195,1610,4.0
195,1641,2.0
195,1690,3.0
195,1884,3.0
195,1918,1.0
195,1923,4.0
195,1947,3.0
195,1954,1.0
195,1957,1.0
195,1961,5.0
195,2000,1.0
195,2001,1.0
195,2002,1.0
195,2019,5.0
195,2023,3.0
195,2028,5.0
195,2054,2.0
195,2064,4.0
195,2100,1.0
195,2105,3.0
195,2109,3.0
195,2115,3.0
195,2134,2.0
195,2144,3.0
195,2193,3.0
195,2268,3.0
195,2288,3.0
195,2291,2.0
195,2294,4.0
195,2302,3.0
195,2355,4.0
195,2502,3.0
195,2617,3.0
195,2640,2.0
195,2657,3.0
195,2701,1.0
195,2791,4.0
195,3052,2.0
195,3072,2.0
195,3081,3.0
195,3175,4.0
195,3210,3.0
195,3527,3.0
195,3578,5.0
195,4025,2.0
195,5060,3.0
199,6,4.5
199,16,4.0
199,25,4.0
199,110,4.5
199,111,4.0
199,173,4.0
199,180,3.5
199,260,5.0
199,292,4.0
199,293,4.5
199,296,5.0
199,316,4.0
199,318,4.5
199,319,3.5
199,380,3.5
199,457,4.0
199,480,3.5
199,527,4.5
199,541,4.0
199,592,4.0
199,593,4.5
199,608,3.5
199,673,3.5
199,778,4.0
199,780,3.5
199,858,3.0
199,924,3.5
199,1127,4.0
199,1213,3.5
199,1246,4.0
199,1252,4.0
199,1265,4.0
199,1544,3.0
199,1580,4.0
199,1584,3.5
199,1676,4.0
199,1682,4.0
199,1690,2.5
199,1722,3.0
199,1732,3.5
199,1917,3.0
199,2011,4.0
199,2012,4.0
199,2019,4.0
199,2028,4.0
199,2288,5.0
199,2455,4.0
199,2701,2.5
199,2959,5.0
199,3527,4.0
199,3578,4.0
199,4011,4.0
199,4226,5.0
199,4993,4.0
199,4995,4.0
199,5995,3.5
199,6537,3.5
199,6934,4.0
199,8665,4.0
199,8874,4.0
199,44191,4.5
199,45722,4.0
199,46976,3.5
199,48780,4.0
199,58559,4.5
199,74458,4.0
200,2,3.5
200,110,3.5
200,145,4.5
200,185,2.0
200,293,4.5
200,296,4.0
200,364,3.0
200,377,3.5
200,454,4.5
200,480,3.5
200,500,4.0
200,527,4.5
200,586,3.5
200,588,1.5
200,593,4.0
200,595,1.0
200,597,4.0
200,648,3.5
200,780,2.5
200,1088,1.0
200,1092,4.0
200,1265,4.5
200,1380,2.5
200,1544,3.0
200,1580,4.0
200,1584,2.0
200,1610,3.5
200,1645,4.5
200,1682,5.0
200,1721,2.0
200,1917,3.0
200,1954,4.0
200,2011,4.5
200,2012,4.0
200,2028,4.5
200,2321,4.0
200,2470,4.5
200,2605,4.0
200,2671,3.0
200,2762,1.5
200,2959,4.0
200,4025,3.0
200,4226,4.5
200,4344,3.5
200,4369,3.5
200,4886,4.0
200,4995,4.5
200,5956,2.5
200,6373,4.0
200,6934,1.0
200,8665,4.5
200,8874,4.5
200,8961,3.0
200,46578,4.0
200,46976,4.0
200,48780,4.5
200,54272,0.5
200,68954,4.0
201,6,5.0
201,58,4.0
201,104,3.0
201,110,5.0
201,150,5.0
201,153,4.0
201,165,4.0
201,186,3.0
201,235,1.0
201,260,5.0
201,293,5.0
201,296,5.0
201,316,4.0
201,318,5.0
201,349,4.0
201,377,4.0
201,380,4.0
201,457,4.0
201,480,5.0
201,494,3.0
201,527,4.0
201,592,4.0
201,593,4.0
201,608,4.0
201,648,4.0
201,780,4.0
201,832,4.0
201,1396,4.0
201,1653,4.0
201,1917,4.0
201,1957,5.0
201,2115,5.0
201,2302,4.0
201,2355,5.0
201,2699,3.0
201,2762,2.0
201,3114,4.0
201,4886,5.0
201,4993,5.0
201,8368,5.0
201,8665,4.0
201,8874,4.0
201,8961,5.0
201,8970,4.0
212,2,3.0
212,5,2.5
212,16,4.0
212,17,3.5
212,19,1.5
212,95,3.5
212,104,3.0
212,110,5.0
212,145,2.5
212,150,4.0
212,153,2.5
212,158,3.0
212,163,2.5
212,165,3.0
212,168,3.0
212,172,2.0
212,173,1.5
212,180,3.5
212,185,3.0
212,186,2.5
212,216,3.0
212,223,4.0
212,224,3.0
212,231,1.0
212,235,4.0
212,253,4.0
212,260,4.0
212,261,2.5
212,266,4.0
212,292,3.5
212,296,4.0
212,300,2.5
212,315,3.0
212,317,3.0
212,318,4.5
212,333,2.0
212,337,3.5
212,339,3.5
212,342,3.5
212,344,1.0
212,345,2.5
212,350,3.0
212,364,4.5
212,377,4.0
212,435,1.5
212,440,2.5
212,441,3.5
212,442,1.5
212,457,3.0
212,480,3.0
212,497,3.0
212,500,2.5
212,508,4.0
212,509,4.0
212,527,5.0
212,539,2.5
212,551,4.0
212,552,2.5
212,586,2.5
212,587,2.5
212,588,3.0
212,590,2.0
212,592,3.0
212,593,4.0
212,594,3.0
212,595,3.5
212,596,3.0
212,597,3.5
212,648,3.0
212,653,2.5
212,661,3.0
212,673,2.5
212,750,3.5
212,778,5.0
212,780,3.0
212,783,3.5
212,784,1.5
212,805,3.5
212,838,4.0
212,858,5.0
212,899,3.0
212,902,3.5
212,903,3.0
212,912,4.5
212,914,3.0
212,919,3.5
212,920,3.5
212,923,3.5
212,953,4.5
212,1059,3.5
212,1073,4.0
212,1088,3.5
212,1089,4.0
212,1090,3.0
212,1092,3.0
212,1103,4.0
212,1244,4.0
212,1246,4.0
212,1247,3.0
212,1250,2.5
212,1259,3.0
212,1262,3.0
212,1265,2.0
212,1266,3.0
212,1271,4.0
212,1278,4.0
212,1282,4.0
212,1370,2.5
212,1377,2.5
212,1380,4.0
212,1387,3.0
212,1391,3.0
212,1393,4.0
212,1407,2.0
212,1408,3.5
212,1485,2.0
212,1544,3.0
212,1562,2.5
212,1573,3.0
212,1580,1.5
212,1584,2.5
212,1597,2.5
212,1608,3.0
212,1610,3.5
212,1639,4.0
212,1653,4.5
212,1673,3.0
212,1682,4.0
212,1721,2.5
212,1722,2.5
212,1732,3.5
212,1777,3.5
212,1884,4.0
212,1907,3.5
212,1917,3.0
212,1918,2.5
212,1923,2.0
212,1947,4.0
212,1954,3.0
212,1961,4.0
212,1968,4.0
212,2000,3.5
212,2001,2.5
212,2002,3.0
212,2003,2.5
212,2005,3.0
212,2006,4.0
212,2011,2.5
212,2012,2.5
212,2023,2.5
212,2028,4.0
212,2054,2.5
212,2080,2.5
212,2085,2.5
212,2087,4.0
212,2100,2.0
212,2105,3.0
212,2115,3.0
212,2134,3.0
212,2144,3.5
212,2161,3.0
212,2193,2.5
212,2268,4.0
212,2291,3.5
212,2294,2.5
212,2302,3.0
212,2321,4.5
212,2324,4.0
212,2355,2.5
212,2455,2.0
212,2470,1.0
212,2502,1.5
212,2539,3.0
212,2605,3.0
212,2617,3.0
212,2640,3.0
212,2657,3.0
212,2671,3.0
212,2692,4.0
212,2699,2.0
212,2701,2.0
212,2761,3.5
212,2762,3.5
212,2791,2.0
212,2890,3.0
212,2959,5.0
212,3033,3.0
212,3052,4.5
212,3072,2.5
212,3081,4.0
212,3082,3.0
212,3101,2.5
212,3114,2.5
212,3175,2.0
212,3176,3.5
212,3210,4.0
212,3418,2.5
212,3489,4.0
212,3578,5.0
212,4011,5.0
212,4025,3.0
212,4034,4.0
212,4226,5.0
212,4344,2.5
212,4369,4.0
212,4641,3.0
212,4643,3.5
212,4816,2.0
212,4886,4.0
212,4896,2.5
212,4973,3.5
212,4979,4.0
212,4993,5.0
212,4995,4.5
212,5481,2.5
212,5816,2.5
212,5956,3.0
212,5995,4.0
212,6537,3.0
212,6934,3.5
212,6947,3.0
212,8368,2.5
212,8665,4.0
212,8874,3.5
212,8961,3.5
212,8970,4.0
212,30707,3.0
212,30793,3.5
212,33166,4.5
212,40815,2.5
212,40819,4.0
212,41566,4.0
212,44191,3.0
212,45722,3.5
212,46578,4.0
212,46976,4.0
212,48385,1.5
212,48780,4.0
212,54272,3.5
212,54503,2.5
212,58559,4.5
213,2,3.0
213,19,2.0
213,95,2.0
213,104,2.0
213,110,2.5
213,141,2.0
213,150,1.5
213,153,4.0
213,158,3.0
213,160,3.0
213,165,3.5
213,168,3.5
213,172,2.5
213,173,2.0
213,185,3.0
213,196,2.5
213,216,1.0
213,253,2.5
213,256,0.5
213,260,5.0
213,292,4.0
213,293,3.0
213,316,4.5
213,317,2.0
213,339,2.5
213,344,1.0
213,349,2.5
213,364,2.5
213,377,4.0
213,380,2.0
213,435,1.0
213,440,2.5
213,442,3.0
213,457,4.0
213,480,5.0
213,494,4.0
213,500,2.0
213,539,2.0
213,541,2.0
213,552,4.0
213,586,2.0
213,587,2.5
213,588,3.0
213,590,1.0
213,592,3.5
213,593,2.5
213,594,2.0
213,595,3.0
213,596,2.0
213,597,3.0
213,608,2.0
213,616,1.5
213,648,3.0
213,653,4.0
213,661,1.5
213,673,2.0
213,780,5.0
213,783,2.5
213,786,4.0
213,788,1.5
213,802,1.5
213,805,2.5
213,832,4.0
213,919,2.5
213,953,2.5
213,1073,1.5
213,1088,3.0
213,1127,2.5
213,1265,2.5
213,1271,1.5
213,1282,1.0
213,1370,3.0
213,1377,3.0
213,1387,2.5
213,1391,1.0
213,1393,1.0
213,1396,2.5
213,1407,2.0
213,1485,1.0
213,1544,4.0
213,1552,4.5
213,1562,1.0
213,1573,1.0
213,1580,4.0
213,1584,2.0
213,1597,3.0
213,1608,4.0
213,1610,3.5
213,1682,2.5
213,1690,3.5
213,1721,2.5
213,1777,1.0
213,1907,4.0
213,1917,1.5
213,1923,1.0
213,1961,2.5
213,1967,1.0
213,2000,2.5
213,2006,1.5
213,2018,1.0
213,2054,3.0
213,2078,2.0
213,2085,2.5
213,2087,2.0
213,2100,2.5
213,2115,3.5
213,2161,2.0
213,2193,2.5
213,2291,2.5
213,2294,2.0
213,2321,3.0
213,2355,1.5
213,2470,2.5
213,2539,2.5
213,2605,3.0
213,2617,4.0
213,2671,2.0
213,2699,3.0
213,2701,2.0
213,2762,2.5
213,2791,1.0
213,3052,1.0
213,3114,2.5
213,3175,3.5
213,3489,1.5
213,3578,2.0
213,4025,2.5
213,4643,3.0
213,4886,3.5
213,4896,4.0
213,4993,4.5
213,4995,1.0
213,5618,2.5
213,5816,4.0
213,6373,1.0
213,6537,2.5
213,6934,2.0
213,8368,3.0
213,8665,2.5
213,8961,4.0
213,30793,2.5
213,40815,3.5
213,41566,3.0
213,44191,3.5
213,45722,2.5
213,46976,2.5
213,48780,2.0
213,58559,3.5
214,25,3.0
214,110,5.0
214,111,5.0
214,260,5.0
214,265,3.0
214,288,3.0
214,292,3.0
214,293,3.0
214,296,4.0
214,318,5.0
214,319,5.0
214,364,5.0
214,377,2.0
214,380,4.0
214,457,3.0
214,480,4.0
214,509,4.0
214,527,5.0
214,541,5.0
214,588,4.0
214,590,5.0
214,592,3.0
214,593,5.0
214,595,4.0
214,608,5.0
214,628,4.0
214,648,3.0
214,745,5.0
214,750,5.0
214,780,5.0
214,800,4.0
214,832,4.0
214,858,5.0
214,912,3.0
214,919,5.0
214,924,5.0
214,1089,5.0
214,1090,5.0
214,1092,4.0
214,1127,4.0
214,1213,5.0
214,1246,4.0
214,1249,4.0
214,1252,5.0
214,1259,5.0
214,1262,5.0
214,1267,5.0
214,1272,5.0
214,1380,5.0
214,1387,3.0
214,1394,2.0
214,1580,5.0
214,1584,5.0
214,1610,5.0
214,1722,3.0
214,1947,4.0
214,1954,5.0
214,1957,3.0
214,1961,4.0
214,1997,5.0
214,2000,3.0
214,2001,2.0
214,2023,5.0
214,2028,5.0
214,2064,4.0
214,2078,4.0
214,2105,4.0
214,2115,5.0
214,2455,4.0
214,2640,3.0
214,2692,5.0
214,2762,5.0
214,3072,3.0
214,3101,5.0
214,3176,5.0
214,3210,4.0
214,3418,5.0
214,3527,5.0
214,3578,5.0
216,260,3.5
216,293,4.0
216,318,5.0
216,345,4.0
216,551,5.0
216,593,4.0
216,596,3.5
216,628,4.0
216,783,4.0
216,899,4.0
216,910,4.0
216,919,4.5
216,1262,4.5
216,1282,4.0
216,1485,4.0
216,1639,4.5
216,1682,5.0
216,1777,3.5
216,1961,4.0
216,1968,5.0
216,2006,4.0
216,2100,4.5
216,2321,4.5
216,2502,5.0
216,2617,3.5
216,2791,5.0
216,2959,5.0
216,4034,5.0
216,4226,5.0
216,4886,4.5
216,4993,5.0
217,3,4.5
217,16,4.0
217,104,4.5
217,110,4.0
217,112,3.0
217,236,2.5
217,260,5.0
217,315,1.0
217,329,4.0
217,457,4.5
217,466,3.5
217,784,3.5
217,858,5.0
217,1278,2.5
217,1371,4.5
217,1374,4.5
217,1375,3.0
217,1376,4.0
217,1407,2.5
217,1610,5.0
217,1653,1.5
217,1917,3.0
217,1923,5.0
217,2000,4.0
217,2028,4.0
217,2115,5.0
217,2268,5.0
217,2502,5.0
217,2791,5.0
217,3578,4.0
217,5816,3.0
219,11,4.0
219,16,2.0
219,19,3.0
219,104,5.0
219,180,3.0
219,216,5.0
219,223,2.0
219,231,5.0
219,235,3.0
219,260,3.0
219,296,4.0
219,317,3.0
219,318,5.0
219,333,5.0
219,344,4.0
219,377,4.0
219,441,3.0
219,457,3.0
219,500,4.0
219,527,4.0
219,539,4.0
219,588,5.0
219,597,3.0
219,608,2.0
219,788,4.0
219,1073,4.0
219,1089,5.0
219,1246,5.0
219,1265,5.0
219,1394,5.0
219,1573,5.0
219,1580,4.0
219,1610,4.0
219,1641,3.0
219,1682,5.0
219,1721,5.0
219,1732,5.0
219,1777,3.0
219,1907,3.0
219,1923,4.0
219,2011,4.0
219,2012,3.0
219,2018,2.0
219,2268,3.0
219,2355,4.0
219,2502,5.0
219,2671,4.0
219,2692,5.0
219,2791,3.5
219,4886,4.5
219,4993,0.5
219,8961,3.5
220,16,5.0
220,17,5.0
220,62,4.0
220,110,4.0
220,231,2.0
220,260,5.0
220,272,5.0
220,293,5.0
220,296,5.0
220,319,5.0
220,337,4.0
220,344,1.0
220,345,4.0
220,350,3.0
220,377,3.0
220,434,3.0
220,441,2.0
220,454,3.0
220,480,2.0
220,500,3.0
220,527,5.0
220,539,2.0
220,586,1.0
220,588,3.0
220,590,4.0
220,593,4.0
220,595,4.0
220,597,3.0
220,608,5.0
220,648,4.0
220,745,5.0
220,750,4.0
220,778,5.0
220,780,3.0
220,832,3.0
220,858,5.0
220,898,5.0
220,903,4.0
220,910,5.0
220,912,4.0
220,923,3.0
220,924,4.0
220,1059,4.0
220,1089,4.0
220,1090,5.0
220,1092,2.0
220,1213,5.0
220,1247,5.0
220,1249,4.0
220,1265,4.0
220,1271,3.0
220,1380,2.0
220,1391,2.0
220,1393,3.0
220,1407,2.0
220,1580,4.0
220,1610,4.0
220,1641,5.0
220,1645,4.0
220,1682,3.0
220,1690,3.0
220,1721,3.0
220,1729,4.0
220,1732,4.0
220,1923,2.0
220,1961,4.0
220,2003,2.0
220,2012,1.0
220,2023,4.0
220,2054,1.0
220,2268,4.0
220,2294,5.0
220,2324,5.0
220,2617,1.0
220,2657,2.0
220,2671,4.0
220,2762,5.0
220,2791,3.0
220,2959,4.0
220,3082,3.0
220,3160,4.0
220,3175,3.0
220,3176,4.0
220,3418,4.0
220,3578,3.0
220,4011,4.0
220,4025,3.0
220,4034,5.0
220,4973,5.0
224,2,4.0
